40.74373580075297,-73.98201816097784
40.78421977168381,-73.94784753116487
40.6856273432974,-73.9776054325741
40.858,-73.884
40.71832927830569,-73.94972084198379
40.707873,-74.00167
40.689713563333335,-73.95005521666667
40.807861,-73.96147653333334
40.75481166492477,-73.92878328106127
40.67376932950491,-74.00866495114711
40.74454333705199,-74.00614058159302
40.77491725478078,-73.98551942915951
40.72166583767168,-73.98524444196667
40.746128385,-73.949514275
40.75732035,-73.97369614333333
40.67251373333333,-73.96239186666666
40.76560480783563,-73.91376883565674
40.6756804746394,-73.98165360408494
40.80159152,-73.94399412
40.73715578449655,-73.99879384447419
40.759805277332724,-73.99204450273865
40.77896784,-73.97374737
40.7658339411352,-73.96653308429306
40.692557666666666,-73.99735091333334
40.703276105,-74.01351324333334
40.77539371571429,-73.94782116285714
40.68590602,-73.9415516
40.77063208333333,-73.9335613
40.720944955,-74.0010122225
40.70941000092052,-73.96186570658458
40.69753597168066,-73.97227228908866
40.728116459999995,-73.9552327925
40.7141454,-74.0335519
40.79161285,-73.966463
40.863,-73.90350000000001
40.7051103125,-73.9471174275
40.70178603651545,-73.98721648225192
40.748709115000004,-73.98693032125
40.79612535,-73.933953425
40.7339691673221,-73.98141668316009
40.8465,-73.893
40.66952099691687,-73.9884005128483
40.77562948456374,-73.95674641017766
40.7464782499928,-73.94210111051433
40.7443187,-74.0439909
40.67603222,-74.000379636
40.71533860400309,-74.01093925768663
40.729048741887254,-73.99240392982537
40.6843083174339,-73.96426159629725
40.81038576666667,-73.95339246666667
40.66394228,-73.95711304
40.777780324999995,-73.915191825
40.78491774,-73.98194584
40.75903919,-74.00124506666667
40.713784841666666,-73.99248417
40.72346735833333,-73.97703901
40.656244220581584,-74.00966495275497
40.76144877465204,-73.97821844518413
40.67659748979125,-73.954907638856
40.79935775,-73.97077883195
40.76244425,-73.923255475
40.69419619,-73.93816684666666
40.67149221290326,-73.9745705548421
40.71792976647556,-73.98139653785435
40.78963090310643,-73.95217566091723
40.6949603075,-73.9854683675
40.763679643820744,-73.93878717974488
40.71625626242368,-73.95780804126719
40.7442407439053,-73.95595770383876
40.75037307425538,-73.9927874163517
40.68542932775338,-73.98518918044581
40.794890996,-73.9419075
40.732319905,-74.00692910000001
40.802550600000004,-73.9558452
40.752116470433336,-73.97052354416667
40.666107975,-73.9838013575
40.68425880666667,-73.96997381666667
40.74061249828028,-73.98806979673157
40.75424357331879,-73.9799674978035
40.76938149986192,-73.95559063969608
40.710852958088076,-73.94423651553458
40.76683196,-73.92791574
40.76390871265288,-73.98798889713457
40.6788923,-74.008712234
40.79169449158541,-73.97709354758263
40.775040425,-73.92462295
40.72454418813339,-73.94498207216898
40.74392048686435,-73.97431465596169
40.75959581594424,-73.96127087320869
40.6794268,-73.9298911
40.77105608180219,-73.96599387386398
40.685891416666664,-73.99395207166667
40.714551605,-74.0030809325
40.6790213,-73.99479682333333
40.743651474292854,-74.00124517471015
40.76464114456104,-73.97295236821668
40.72391448,-73.99026583
40.67936668086932,-73.9756652719773
40.7043450525,-74.007618755
40.692682770000005,-73.96765736500001
40.856,-73.892
40.80188868,-73.95123388
40.784158846666664,-73.97127373666666
40.74380946714286,-73.9948400042857
40.69055232,-73.9732755175
40.742993491186645,-73.93609082346597
40.72203483145822,-74.00922602543051
40.77214035,-73.917524775
40.76017854,-73.93319706
40.70647844208786,-73.96970791015747
40.7003051325,-73.9935540575
40.68255078766666,-73.9545227464
40.68403342142857,-74.00050304571428
40.85,-73.896
40.711982430557185,-73.95095323135192
40.8044026,-73.93796936666666
40.79690444300979,-73.96325260686177
40.735280438,-73.991361914
40.709041094208,-74.00754939680166
40.7241630681681,-73.99617008105018
40.733935970000005,-73.9539629
40.7146597275,-73.9869143925
40.66997159430284,-73.99406574351075
40.80844406666667,-73.94133236666667
40.72274356899908,-73.95259308101916
40.753224565334264,-73.93981400745697
40.667684935623605,-73.9603903959671
40.77857427503656,-73.98190819378921
40.67680394797097,-74.01438061372203
40.69294231908201,-73.95889343458506
40.792967075,-73.9477055125
40.8115028,-73.96232735
40.75633165,-73.9468504
40.799499174999994,-73.937723225
40.73564220727046,-74.0039174576523
40.782879160038,-73.95606475632995
40.80316634,-73.96589976354001
40.7691780396865,-73.98120056150736
40.69591951333333,-73.97858734333333
40.75072451163792,-74.0024468919417
40.700512296666666,-73.94704576666666
40.678996747984776,-73.98817942469918
40.67585151666667,-73.968666345
40.6807445225,-73.9382106775
40.769240105136106,-73.9894386540521
40.729055329999994,-73.9859450125
40.788486,-73.94163941000001
40.75014414666666,-73.94665101666666
40.75618151,-73.96645961333333
40.77700174785211,-73.97757016838517
40.7131990675,-73.9642489
40.67791973333333,-73.96026883333333
40.69092285947583,-73.98241047179442
40.71458403535893,-74.04281705617905
40.692481712528675,-73.99125042315006
40.67170765,-73.9559305
40.71762400544891,-73.9441517175824
40.734519261401346,-73.98713353711288
40.7707707,-73.90991869999999
40.695095745,-73.9441409225
40.765342974999996,-73.99530166
40.75953079909636,-73.91594048240967
40.68178648981446,-73.9491656927736
40.78893026031694,-73.97266826498392
40.6610633719006,-73.97945255041122
40.7548008425,-73.9888010575
