-73.940398855,40.70542514,-73.9539629,40.733935970000005,1
-73.9539629,40.733935970000005,-73.9894386540521,40.769240105136106,1
-73.9894386540521,40.769240105136106,-73.97821844518413,40.76144877465204,3
-73.97821844518413,40.76144877465204,-73.9441517175824,40.71762400544891,1
-73.9441517175824,40.71762400544891,-73.9441517175824,40.71762400544891,8
-73.9441517175824,40.71762400544891,-73.93796936666666,40.8044026,1
-73.93796936666666,40.8044026,-73.94133236666667,40.80844406666667,1
-73.94133236666667,40.80844406666667,-73.9927874163517,40.75037307425538,1
-73.9927874163517,40.75037307425538,-74.0024468919417,40.75072451163792,8
-74.0024468919417,40.75072451163792,-73.999619766,40.730907776,1
-73.999619766,40.730907776,-73.98201816097784,40.74373580075297,1
-73.98201816097784,40.74373580075297,-73.978006275,40.7383123775,3
-73.978006275,40.7383123775,-73.974861405,40.731852794999995,4
-73.974861405,40.731852794999995,-73.98798889713457,40.76390871265288,1
-73.98798889713457,40.76390871265288,-73.9926316325,40.719764357500004,1
-73.9926316325,40.719764357500004,-73.991361914,40.735280438,3
-73.991361914,40.735280438,-73.98806979673157,40.74061249828028,3
-73.98806979673157,40.74061249828028,-73.97945255041122,40.6610633719006,1
-73.97945255041122,40.6610633719006,-73.968666345,40.67585151666667,2
-73.968666345,40.67585151666667,-73.96589976354001,40.80316634,1
-73.96589976354001,40.80316634,-73.94133236666667,40.80844406666667,2
-73.94133236666667,40.80844406666667,-73.999619766,40.730907776,1
-73.999619766,40.730907776,-74.01093925768663,40.71533860400309,2
-74.01093925768663,40.71533860400309,-73.999619766,40.730907776,1
-73.999619766,40.730907776,-74.00699041467811,40.73787419782601,1
-74.00699041467811,40.73787419782601,-73.98141668316009,40.7339691673221,1
-73.98141668316009,40.7339691673221,-73.974861405,40.731852794999995,1
-73.974861405,40.731852794999995,-73.94133236666667,40.80844406666667,1
-73.94133236666667,40.80844406666667,-73.99204450273865,40.759805277332724,2
-73.99204450273865,40.759805277332724,-73.94133236666667,40.80844406666667,1
-73.99204450273865,40.759805277332724,-73.94423651553458,40.710852958088076,1
-73.94423651553458,40.710852958088076,-73.940398855,40.70542514,1
-73.940398855,40.70542514,-73.937723225,40.799499174999994,1
-73.937723225,40.799499174999994,-73.94399412,40.80159152,1
-73.94399412,40.80159152,-73.991361914,40.735280438,2
-73.991361914,40.735280438,-74.00124517471015,40.743651474292854,3
-74.00124517471015,40.743651474292854,-74.00614058159302,40.74454333705199,9
-74.00614058159302,40.74454333705199,-74.00614058159302,40.74454333705199,1
-74.00614058159302,40.74454333705199,-73.9927874163517,40.75037307425538,7
-73.9927874163517,40.75037307425538,-73.99204450273865,40.759805277332724,8
-73.99204450273865,40.759805277332724,-73.9926316325,40.719764357500004,1
-73.9926316325,40.719764357500004,-73.9926316325,40.719764357500004,4
-73.9926316325,40.719764357500004,-73.9471174275,40.7051103125,1
-73.9471174275,40.7051103125,-73.93816684666666,40.69419619,2
-73.93816684666666,40.69419619,-73.98524444196667,40.72166583767168,1
-73.98524444196667,40.72166583767168,-73.96186570658458,40.70941000092052,1
-73.96186570658458,40.70941000092052,-73.98145133879406,40.72705893217074,1
-73.98145133879406,40.72705893217074,-73.97431465596169,40.74392048686435,3
-73.97431465596169,40.74392048686435,-73.95780804126719,40.71625626242368,1
-73.95780804126719,40.71625626242368,-73.9642489,40.7131990675,4
-73.9642489,40.7131990675,-73.9926316325,40.719764357500004,1
-73.9926316325,40.719764357500004,-73.9756652719773,40.67936668086932,2
-73.9756652719773,40.67936668086932,-73.9869143925,40.7146597275,1
-73.9869143925,40.7146597275,-73.9561610755119,40.70775634700442,1
-73.9561610755119,40.70775634700442,-73.96239626653198,40.77607194060757,1
-73.96239626653198,40.77607194060757,-73.98693032125,40.748709115000004,1
-73.98693032125,40.748709115000004,-73.973304,40.79334526666666,2
-73.973304,40.79334526666666,-73.96232735,40.8115028,1
-73.96232735,40.8115028,-73.97742479681031,40.748237279477394,1
-73.97742479681031,40.748237279477394,-74.0039174576523,40.73564220727046,1
-74.0039174576523,40.73564220727046,-73.97127373666666,40.784158846666664,1
-73.97127373666666,40.784158846666664,-74.00124517471015,40.743651474292854,1
-74.00124517471015,40.743651474292854,-73.95095323135192,40.711982430557185,1
-73.95095323135192,40.711982430557185,-73.94423651553458,40.710852958088076,2
-73.94423651553458,40.710852958088076,-74.00614058159302,40.74454333705199,1
-74.00614058159302,40.74454333705199,-74.00124517471015,40.743651474292854,7
-74.00124517471015,40.743651474292854,-73.99879384447419,40.73715578449655,8
-73.99879384447419,40.73715578449655,-73.991361914,40.735280438,4
-73.991361914,40.735280438,-74.0038290108573,40.72481025809021,3
-74.0038290108573,40.72481025809021,-73.97295236821668,40.76464114456104,1
-73.97295236821668,40.76464114456104,-73.9471174275,40.7051103125,1
-73.9471174275,40.7051103125,-73.94704576666666,40.700512296666666,1
-73.94704576666666,40.700512296666666,-73.99240392982537,40.729048741887254,1
-73.99240392982537,40.729048741887254,-73.98145133879406,40.72705893217074,2
-73.98145133879406,40.72705893217074,-73.94133236666667,40.80844406666667,1
-73.94133236666667,40.80844406666667,-73.94133236666667,40.80844406666667,1
-73.94133236666667,40.80844406666667,-73.99240392982537,40.729048741887254,1
-73.99240392982537,40.729048741887254,-73.99617008105018,40.7241630681681,3
-73.99617008105018,40.7241630681681,-73.9948400042857,40.74380946714286,2
-73.9948400042857,40.74380946714286,-74.00124517471015,40.743651474292854,5
