-74.01290037285715,40.70270915571429,1
-73.917524775,40.77214035,2
-73.98293159608225,40.66509905438012,3
-73.99903838833333,40.6825473,3
-73.95217566091723,40.78963090310643,6
-73.98716818714286,40.72715347,12
-73.98640614331794,40.69503170153381,5
-73.97453284495212,40.74294967608043,6
-73.99578432170914,40.7530863374495,2
-73.94465555333333,40.704767043333334,3
-73.98184082511403,40.71811782022413,7
-73.9311823652659,40.754055711017074,2
-73.99351720782043,40.72985026834304,5
-73.99101706545528,40.69009982419402,2
-73.98775963666667,40.714818963333336,7
-74.0019338,40.7595293925,6
-74.00342423483953,40.74115822764427,3
-73.95846899416766,40.81242125186572,2
-73.98019216,40.713136686666665,2
-73.975681865,40.7272063125,2
-73.954724769428,40.675111344895626,2
-73.99461615,40.68572084,3
-73.94653549,40.78788314,3
-73.97766140857144,40.72168467428571,3
-73.92354014285715,40.75895917142857,4
-73.9455423735905,40.746204628329735,1
-73.98860847924168,40.769222624108885,5
-73.93726471,40.699287938333335,2
-73.93466245,40.79700875,3
-73.9488583,40.77408089,6
-73.98291255048561,40.762785788702345,3
-73.99100734773864,40.75785164399939,5
-73.9841479625,40.7563131675,2
-73.981800806887,40.69010299220631,4
-73.98100782540521,40.73034975856729,8
-73.971892145,40.782861095,9
-73.99757105354401,40.7459816146592,15
-73.96508106666667,40.71061171666667,3
-73.99314353857143,40.71391916857143,1
-73.96004910512669,40.718649439909534,7
-73.946119196,40.794054396,3
-73.9420854375,40.799723025,4
-73.95031707720192,40.71487937880072,1
-73.96283211635443,40.795906581637105,5
-73.95496461940077,40.71822447613552,5
-73.97811631142858,40.73703841142857,7
-73.9491656927736,40.68178648981446,4
-73.99963222,40.738585255000004,2
-73.927511175,40.764948375,2
-73.95735846184,40.6816261526,2
-73.977467296,40.787452422,3
-73.98810754750001,40.750511073750005,5
-73.94334126666666,40.80873806666667,6
-73.974372245,40.69198635,3
-74.00693007333334,40.735340396666665,7
-73.97162035166667,40.75194472806667,2
-73.96127087320869,40.75959581594424,6
-73.99916551375,40.712948751249996,2
-73.97870251509806,40.751844241628746,2
-73.99272778690062,40.7621806179931,3
-73.95743236974673,40.7711961865516,4
-73.95503291479615,40.77617393965242,1
-73.95549686666666,40.76687239666666,2
-73.9737802694773,40.67971605586932,1
-73.94977042000001,40.80218928,3
-73.98900574923157,40.74454787078028,1
-73.98454742969524,40.72217152724096,4
-73.96815223875,40.75806929125,3
-74.00125696,40.688553245,2
-73.95715164,40.66379288,2
-74.00053824,40.735122925,2
-73.9507734169075,40.81090496428255,3
-73.95674732537427,40.743493701467415,1
-73.94442724330139,40.724196512880035,1
-73.98043587862112,40.7821443764994,5
-73.9107975,40.77210973333333,2
-73.91607073333333,40.77877783333333,1
-73.949193216365,40.78239898208879,5
-73.95738348325139,40.69187893701886,2
-73.9346175,40.71385975,2
-74.01249927802752,40.716457709323215,4
-74.01655576666667,40.708517173333334,3
-73.9881742875874,40.77806113799842,3
-73.96857115285714,40.67601558571428,4
-73.96420866666666,40.791175233333334,1
-73.99110531333334,40.720661148333335,3
-73.97764137909968,40.776206191709164,4
-73.98938258784516,40.73428882856054,5
-73.95543718333333,40.8026229,5
-73.99611034287084,40.72161104278101,1
-74.00816760453644,40.71896193429683,2
-73.97337008142208,40.79192856513624,4
-73.97915258290442,40.7663987938119,8
-73.98568725833334,40.73954758166666,3
-73.95597786166667,40.72703514,1
-73.9247782888072,40.76949414499927,1
-73.98103134833333,40.679911331666666,2
-73.97251190684723,40.76309669380086,1
-73.9618653,40.674351,1
-74.00531687285714,40.71053526142857,3
-74.00271317679506,40.72482871074233,5
-73.96042458739899,40.777464180455674,2
-73.95245991,40.74724064,4
-73.95241511428571,40.73202456285714,2
-73.98848615386997,40.66930371164303,1
-73.9802820725,40.699074339999996,1
-74.00570747559796,40.745053013731805,1
-73.9453716875,40.6912778275,1
-73.97471390666779,40.66811915383448,1
-74.00988659645901,40.72715389194445,2
-73.99896002861651,40.729943216211865,4
-73.977779272138,40.756712251519545,1
-74.00966495275497,40.656244220581584,2
-73.9625314338,40.801224399999995,2
-73.94993523901303,40.72177207039117,3
-73.98192937835854,40.74506477610281,1
-73.9832178875,40.7746778,3
-74.00757666142857,40.70514201857143,5
-73.94983429,40.69763486,1
-73.95703927041245,40.7834418500475,2
-73.94509069642767,40.71472973047046,1
-73.96853644805206,40.800142118576595,1
-73.91379166666667,40.698366666666665,1
-73.9943697744742,40.738441140496555,1
-73.95897404173279,40.73362280344193,1
-73.9949850575,40.699802382499996,1
-73.94021452412363,40.75166358200093,2
-73.998046805,40.6767066,1
-73.99423876640329,40.69361085291992,3
-73.96387346231839,40.77130218308132,1
-73.96725829333333,40.693774536666666,1
-73.97531321466977,40.68579041551363,1
-73.98861403469918,40.67835948798477,1
-73.96510629790686,40.76627052249709,2
